state_id,machine_nr,state_code,state_desc,start_time,end_time
S0001280,M000031,2-Stand By,Stand By,2025-12-15T22:17:07,2025-12-15T22:44:35
S0001281,M000032,1-P,Productive,2025-11-25T06:00:50,2025-11-25T11:32:50
S0002806,M000032,3-Idle,Idle,2025-11-25T11:32:50,2025-11-25T16:55:19
S0001282,M000032,2-Stand By,Stand By,2025-11-25T16:55:19,2025-11-25T17:07:51
S0002807,M000032,3-Idle,Idle,2025-11-25T17:07:51,2025-11-26T04:44:00
S0001283,M000032,2-Stand By,Stand By,2025-11-26T04:44:00,2025-11-26T05:39:35
S0002808,M000032,3-Idle,Idle,2025-11-26T05:39:35,2025-11-26T09:28:38
S0001284,M000032,2-Stand By,Stand By,2025-11-26T09:28:38,2025-11-26T09:35:33
S0002809,M000032,3-Idle,Idle,2025-11-26T09:35:33,2025-11-27T01:08:05
S0001285,M000032,1-P,Productive,2025-11-27T01:08:05,2025-11-27T04:47:10
S0001286,M000032,1-P,Productive,2025-11-27T01:48:42,2025-11-27T04:47:10
S0002810,M000032,3-Idle,Idle,2025-11-27T04:47:10,2025-11-27T13:10:16
S0001287,M000032,2-Stand By,Stand By,2025-11-27T13:10:16,2025-11-27T13:18:25
S0002811,M000032,3-Idle,Idle,2025-11-27T13:18:25,2025-11-28T12:25:00
S0001288,M000032,1-P,Productive,2025-11-28T12:25:00,2025-11-28T17:59:28
S0002812,M000032,3-Idle,Idle,2025-11-28T17:59:28,2025-11-29T13:55:28
S0001289,M000032,1-P,Productive,2025-11-29T13:55:28,2025-11-29T16:09:59
S0001290,M000032,2-Stand By,Stand By,2025-11-29T14:04:23,2025-11-29T14:28:20
S0002813,M000032,3-Idle,Idle,2025-11-29T14:28:20,2025-11-29T22:24:32
S0001291,M000032,1-P,Productive,2025-11-29T22:24:32,2025-11-29T23:59:59.999999
S0002814,M000032,3-Idle,Idle,2025-11-29T23:59:59.999999,2025-11-30T00:18:18
S0001292,M000032,2-Stand By,Stand By,2025-11-30T00:18:18,2025-11-30T01:03:15
S0002815,M000032,3-Idle,Idle,2025-11-30T01:03:15,2025-11-30T06:23:39
S0001293,M000032,2-Stand By,Stand By,2025-11-30T06:23:39,2025-11-30T07:05:23
S0002816,M000032,3-Idle,Idle,2025-11-30T07:05:23,2025-11-30T14:00:07
S0001294,M000032,1-P,Productive,2025-11-30T14:00:07,2025-11-30T19:34:59
S0002817,M000032,3-Idle,Idle,2025-11-30T19:34:59,2025-12-01T05:22:20
S0001295,M000032,1-P,Productive,2025-12-01T05:22:20,2025-12-01T06:09:28
S0002818,M000032,3-Idle,Idle,2025-12-01T06:09:28,2025-12-02T05:17:26
S0001296,M000032,1-P,Productive,2025-12-02T05:17:26,2025-12-02T09:39:04
S0002819,M000032,3-Idle,Idle,2025-12-02T09:39:04,2025-12-03T02:37:46
S0001297,M000032,2-Stand By,Stand By,2025-12-03T02:37:46,2025-12-03T03:24:35
S0002820,M000032,3-Idle,Idle,2025-12-03T03:24:35,2025-12-03T23:17:01
S0001298,M000032,2-Stand By,Stand By,2025-12-03T23:17:01,2025-12-03T23:59:59.999999
S0002821,M000032,3-Idle,Idle,2025-12-03T23:59:59.999999,2025-12-04T01:51:19
S0001299,M000032,1-P,Productive,2025-12-04T01:51:19,2025-12-04T07:20:35
S0002822,M000032,3-Idle,Idle,2025-12-04T07:20:35,2025-12-05T06:05:44
S0001300,M000032,1-P,Productive,2025-12-05T06:05:44,2025-12-05T08:31:37
S0002823,M000032,3-Idle,Idle,2025-12-05T08:31:37,2025-12-05T10:39:58
S0001301,M000032,1-P,Productive,2025-12-05T10:39:58,2025-12-05T14:54:18
S0002824,M000032,3-Idle,Idle,2025-12-05T14:54:18,2025-12-06T05:06:03
S0001302,M000032,1-P,Productive,2025-12-06T05:06:03,2025-12-06T06:00:06
S0002825,M000032,3-Idle,Idle,2025-12-06T06:00:06,2025-12-07T08:05:55
S0001303,M000032,1-P,Productive,2025-12-07T08:05:55,2025-12-07T10:39:38
S0001304,M000032,1-P,Productive,2025-12-07T10:21:35,2025-12-07T10:39:38
S0002826,M000032,3-Idle,Idle,2025-12-07T10:39:38,2025-12-08T00:09:54
S0001305,M000032,1-P,Productive,2025-12-08T00:09:54,2025-12-08T02:11:04
S0002827,M000032,3-Idle,Idle,2025-12-08T02:11:04,2025-12-08T23:39:19
S0001306,M000032,2-Stand By,Stand By,2025-12-08T23:39:19,2025-12-08T23:40:42
S0002828,M000032,3-Idle,Idle,2025-12-08T23:40:42,2025-12-09T03:59:09
S0001307,M000032,1-P,Productive,2025-12-09T03:59:09,2025-12-09T05:28:56
S0002829,M000032,3-Idle,Idle,2025-12-09T05:28:56,2025-12-09T11:22:17
S0001308,M000032,2-Stand By,Stand By,2025-12-09T11:22:17,2025-12-09T11:56:16
S0002830,M000032,3-Idle,Idle,2025-12-09T11:56:16,2025-12-09T14:29:51
S0001309,M000032,1-P,Productive,2025-12-09T14:29:51,2025-12-09T19:22:27
S0002831,M000032,3-Idle,Idle,2025-12-09T19:22:27,2025-12-10T17:06:26
S0001310,M000032,1-P,Productive,2025-12-10T17:06:26,2025-12-10T19:30:12
S0001311,M000032,2-Stand By,Stand By,2025-12-10T17:27:03,2025-12-10T17:53:51
S0002832,M000032,3-Idle,Idle,2025-12-10T17:53:51,2025-12-10T23:28:00
S0001312,M000032,1-P,Productive,2025-12-10T23:28:00,2025-12-10T23:59:59.999999
S0002833,M000032,3-Idle,Idle,2025-12-10T23:59:59.999999,2025-12-11T16:47:23
S0001313,M000032,1-P,Productive,2025-12-11T16:47:23,2025-12-11T17:39:25
S0002834,M000032,3-Idle,Idle,2025-12-11T17:39:25,2025-12-12T18:20:33
S0001314,M000032,2-Stand By,Stand By,2025-12-12T18:20:33,2025-12-12T18:42:08
S0002835,M000032,3-Idle,Idle,2025-12-12T18:42:08,2025-12-12T22:52:25
S0001315,M000032,1-P,Productive,2025-12-12T22:52:25,2025-12-12T23:59:59.999999
S0002836,M000032,3-Idle,Idle,2025-12-12T23:59:59.999999,2025-12-13T00:25:10
S0001316,M000032,1-P,Productive,2025-12-13T00:25:10,2025-12-13T02:29:29
S0001317,M000032,1-P,Productive,2025-12-13T02:22:01,2025-12-13T02:29:29
S0002837,M000032,3-Idle,Idle,2025-12-13T02:29:29,2025-12-14T05:45:32
S0001318,M000032,2-Stand By,Stand By,2025-12-14T05:45:32,2025-12-14T05:47:21
S0002838,M000032,3-Idle,Idle,2025-12-14T05:47:21,2025-12-15T11:16:15
S0001319,M000032,2-Stand By,Stand By,2025-12-15T11:16:15,2025-12-15T12:11:29
S0001320,M000032,1-P,Productive,2025-12-15T11:44:23,2025-12-15T12:41:58
S0002839,M000032,3-Idle,Idle,2025-12-15T12:41:58,2025-12-15T19:19:15
S0001321,M000032,1-P,Productive,2025-12-15T19:19:15,2025-12-15T23:59:59.999999
S0001322,M000033,1-P,Productive,2025-11-25T07:55:23,2025-11-25T11:31:20
S0002840,M000033,3-Idle,Idle,2025-11-25T11:31:20,2025-11-25T20:44:07
S0001323,M000033,2-Stand By,Stand By,2025-11-25T20:44:07,2025-11-25T21:10:49
S0002841,M000033,3-Idle,Idle,2025-11-25T21:10:49,2025-11-26T18:18:15
S0001324,M000033,1-P,Productive,2025-11-26T18:18:15,2025-11-26T21:24:12
S0002842,M000033,3-Idle,Idle,2025-11-26T21:24:12,2025-11-27T04:35:01
S0001325,M000033,2-Stand By,Stand By,2025-11-27T04:35:01,2025-11-27T04:41:44
S0002843,M000033,3-Idle,Idle,2025-11-27T04:41:44,2025-11-27T09:52:10
S0001326,M000033,2-Stand By,Stand By,2025-11-27T09:52:10,2025-11-27T10:31:11
S0002844,M000033,3-Idle,Idle,2025-11-27T10:31:11,2025-11-27T22:04:10
S0001327,M000033,2-Stand By,Stand By,2025-11-27T22:04:10,2025-11-27T22:25:13
S0002845,M000033,3-Idle,Idle,2025-11-27T22:25:13,2025-11-28T10:23:44
S0001328,M000033,2-Stand By,Stand By,2025-11-28T10:23:44,2025-11-28T10:27:10
S0002846,M000033,3-Idle,Idle,2025-11-28T10:27:10,2025-11-29T11:03:41
S0001329,M000033,2-Stand By,Stand By,2025-11-29T11:03:41,2025-11-29T11:35:20
S0002847,M000033,3-Idle,Idle,2025-11-29T11:35:20,2025-11-29T12:11:54
S0001330,M000033,2-Stand By,Stand By,2025-11-29T12:11:54,2025-11-29T12:39:26
S0002848,M000033,3-Idle,Idle,2025-11-29T12:39:26,2025-11-29T13:29:28
S0001331,M000033,1-P,Productive,2025-11-29T13:29:28,2025-11-29T16:15:37
S0002849,M000033,3-Idle,Idle,2025-11-29T16:15:37,2025-11-30T10:41:33
S0001332,M000033,1-P,Productive,2025-11-30T10:41:33,2025-11-30T13:54:16
S0002850,M000033,3-Idle,Idle,2025-11-30T13:54:16,2025-12-01T05:00:52
S0001333,M000033,1-P,Productive,2025-12-01T05:00:52,2025-12-01T10:41:11
S0002851,M000033,3-Idle,Idle,2025-12-01T10:41:11,2025-12-02T13:03:05
S0001334,M000033,1-P,Productive,2025-12-02T13:03:05,2025-12-02T15:47:24
S0002852,M000033,3-Idle,Idle,2025-12-02T15:47:24,2025-12-03T09:28:07
S0001335,M000033,1-P,Productive,2025-12-03T09:28:07,2025-12-03T11:47:05
S0002853,M000033,3-Idle,Idle,2025-12-03T11:47:05,2025-12-04T01:20:14
S0001336,M000033,2-Stand By,Stand By,2025-12-04T01:20:14,2025-12-04T01:25:13
S0002854,M000033,3-Idle,Idle,2025-12-04T01:25:13,2025-12-04T09:40:56
S0001337,M000033,1-P,Productive,2025-12-04T09:40:56,2025-12-04T09:48:24
S0002855,M000033,3-Idle,Idle,2025-12-04T09:48:24,2025-12-04T21:36:50
S0001338,M000033,2-Stand By,Stand By,2025-12-04T21:36:50,2025-12-04T22:01:03
S0002856,M000033,3-Idle,Idle,2025-12-04T22:01:03,2025-12-05T22:30:16
S0001339,M000033,2-Stand By,Stand By,2025-12-05T22:30:16,2025-12-05T22:38:01
S0002857,M000033,3-Idle,Idle,2025-12-05T22:38:01,2025-12-06T05:13:04
S0001340,M000033,1-P,Productive,2025-12-06T05:13:04,2025-12-06T09:44:48
S0002858,M000033,3-Idle,Idle,2025-12-06T09:44:48,2025-12-06T15:01:56
S0001341,M000033,1-P,Productive,2025-12-06T15:01:56,2025-12-06T20:46:20
S0001342,M000033,2-Stand By,Stand By,2025-12-06T18:55:03,2025-12-06T19:23:16
S0002859,M000033,3-Idle,Idle,2025-12-06T19:23:16,2025-12-07T16:01:09
S0001343,M000033,2-Stand By,Stand By,2025-12-07T16:01:09,2025-12-07T16:05:11
S0002860,M000033,3-Idle,Idle,2025-12-07T16:05:11,2025-12-08T23:52:55
S0001344,M000033,1-P,Productive,2025-12-08T23:52:55,2025-12-08T23:59:59.999999
S0002861,M000033,3-Idle,Idle,2025-12-08T23:59:59.999999,2025-12-09T04:49:21
S0001345,M000033,1-P,Productive,2025-12-09T04:49:21,2025-12-09T07:35:02
S0002862,M000033,3-Idle,Idle,2025-12-09T07:35:02,2025-12-09T08:41:36
S0001346,M000033,2-Stand By,Stand By,2025-12-09T08:41:36,2025-12-09T08:59:39
S0002863,M000033,3-Idle,Idle,2025-12-09T08:59:39,2025-12-09T19:36:28
S0001347,M000033,2-Stand By,Stand By,2025-12-09T19:36:28,2025-12-09T20:12:12
S0002864,M000033,3-Idle,Idle,2025-12-09T20:12:12,2025-12-10T03:54:20
S0001348,M000033,2-Stand By,Stand By,2025-12-10T03:54:20,2025-12-10T04:08:14
S0002865,M000033,3-Idle,Idle,2025-12-10T04:08:14,2025-12-11T04:26:03
S0001349,M000033,2-Stand By,Stand By,2025-12-11T04:26:03,2025-12-11T04:47:40
S0002866,M000033,3-Idle,Idle,2025-12-11T04:47:40,2025-12-11T06:48:30
S0001350,M000033,2-Stand By,Stand By,2025-12-11T06:48:30,2025-12-11T07:39:42
S0002867,M000033,3-Idle,Idle,2025-12-11T07:39:42,2025-12-11T20:19:32
S0001351,M000033,1-P,Productive,2025-12-11T20:19:32,2025-12-11T21:31:40
S0002868,M000033,3-Idle,Idle,2025-12-11T21:31:40,2025-12-12T10:50:45
S0001352,M000033,1-P,Productive,2025-12-12T10:50:45,2025-12-12T11:53:19
S0002869,M000033,3-Idle,Idle,2025-12-12T11:53:19,2025-12-13T08:33:30
S0001353,M000033,1-P,Productive,2025-12-13T08:33:30,2025-12-13T11:36:49
S0002870,M000033,3-Idle,Idle,2025-12-13T11:36:49,2025-12-13T15:51:08
S0001354,M000033,1-P,Productive,2025-12-13T15:51:08,2025-12-13T16:37:58
S0002871,M000033,3-Idle,Idle,2025-12-13T16:37:58,2025-12-13T21:44:45
S0001355,M000033,1-P,Productive,2025-12-13T21:44:45,2025-12-13T23:59:59.999999
S0002872,M000033,3-Idle,Idle,2025-12-13T23:59:59.999999,2025-12-14T19:53:04
S0001356,M000033,1-P,Productive,2025-12-14T19:53:04,2025-12-14T21:19:51
S0002873,M000033,3-Idle,Idle,2025-12-14T21:19:51,2025-12-15T16:32:11
S0001357,M000033,1-P,Productive,2025-12-15T16:32:11,2025-12-15T21:21:10
S0001358,M000034,1-P,Productive,2025-11-25T19:48:52,2025-11-25T20:39:14
S0002874,M000034,3-Idle,Idle,2025-11-25T20:39:14,2025-11-26T17:31:05
S0001359,M000034,1-P,Productive,2025-11-26T17:31:05,2025-11-26T21:37:05
S0001360,M000034,1-P,Productive,2025-11-26T21:16:04,2025-11-26T21:37:05
S0002875,M000034,3-Idle,Idle,2025-11-26T21:37:05,2025-11-27T04:50:48
S0001361,M000034,1-P,Productive,2025-11-27T04:50:48,2025-11-27T05:51:48
S0002876,M000034,3-Idle,Idle,2025-11-27T05:51:48,2025-11-27T11:01:11
S0001362,M000034,1-P,Productive,2025-11-27T11:01:11,2025-11-27T13:32:05
S0002877,M000034,3-Idle,Idle,2025-11-27T13:32:05,2025-11-27T19:59:34
S0001363,M000034,2-Stand By,Stand By,2025-11-27T19:59:34,2025-11-27T20:36:51
S0002878,M000034,3-Idle,Idle,2025-11-27T20:36:51,2025-11-28T20:35:12
S0001364,M000034,2-Stand By,Stand By,2025-11-28T20:35:12,2025-11-28T20:41:58
S0002879,M000034,3-Idle,Idle,2025-11-28T20:41:58,2025-11-29T04:36:54
S0001365,M000034,1-P,Productive,2025-11-29T04:36:54,2025-11-29T10:20:29
S0001366,M000034,1-P,Productive,2025-11-29T05:26:34,2025-11-29T10:20:29
S0002880,M000034,3-Idle,Idle,2025-11-29T10:20:29,2025-11-29T19:58:16
S0001367,M000034,2-Stand By,Stand By,2025-11-29T19:58:16,2025-11-29T20:42:48
S0002881,M000034,3-Idle,Idle,2025-11-29T20:42:48,2025-11-30T04:03:21
S0001368,M000034,1-P,Productive,2025-11-30T04:03:21,2025-11-30T05:23:07
S0002882,M000034,3-Idle,Idle,2025-11-30T05:23:07,2025-11-30T05:34:45
S0001369,M000034,2-Stand By,Stand By,2025-11-30T05:34:45,2025-11-30T06:12:15
S0002883,M000034,3-Idle,Idle,2025-11-30T06:12:15,2025-12-01T05:45:52
S0001370,M000034,1-P,Productive,2025-12-01T05:45:52,2025-12-01T09:25:42
S0001371,M000034,2-Stand By,Stand By,2025-12-01T07:40:59,2025-12-01T08:34:10
S0002884,M000034,3-Idle,Idle,2025-12-01T08:34:10,2025-12-02T05:02:07
S0001372,M000034,2-Stand By,Stand By,2025-12-02T05:02:07,2025-12-02T05:36:00
S0002885,M000034,3-Idle,Idle,2025-12-02T05:36:00,2025-12-02T14:33:42
S0001373,M000034,1-P,Productive,2025-12-02T14:33:42,2025-12-02T14:48:00
S0002886,M000034,3-Idle,Idle,2025-12-02T14:48:00,2025-12-02T23:32:49
S0001374,M000034,1-P,Productive,2025-12-02T23:32:49,2025-12-02T23:59:59.999999
S0002887,M000034,3-Idle,Idle,2025-12-02T23:59:59.999999,2025-12-03T03:39:12
S0001375,M000034,2-Stand By,Stand By,2025-12-03T03:39:12,2025-12-03T04:33:33
S0002888,M000034,3-Idle,Idle,2025-12-03T04:33:33,2025-12-03T11:07:19
S0001376,M000034,1-P,Productive,2025-12-03T11:07:19,2025-12-03T16:08:02
S0001377,M000034,1-P,Productive,2025-12-03T15:49:37,2025-12-03T16:08:02
S0002889,M000034,3-Idle,Idle,2025-12-03T16:08:02,2025-12-04T01:25:16
S0001378,M000034,1-P,Productive,2025-12-04T01:25:16,2025-12-04T05:15:12
S0002890,M000034,3-Idle,Idle,2025-12-04T05:15:12,2025-12-04T14:02:40
S0001379,M000034,1-P,Productive,2025-12-04T14:02:40,2025-12-04T18:01:46
S0002891,M000034,3-Idle,Idle,2025-12-04T18:01:46,2025-12-05T00:36:00
S0001380,M000034,1-P,Productive,2025-12-05T00:36:00,2025-12-05T02:34:18
S0002892,M000034,3-Idle,Idle,2025-12-05T02:34:18,2025-12-05T13:58:12
S0001381,M000034,1-P,Productive,2025-12-05T13:58:12,2025-12-05T18:17:00
S0002893,M000034,3-Idle,Idle,2025-12-05T18:17:00,2025-12-05T20:44:05
S0001382,M000034,2-Stand By,Stand By,2025-12-05T20:44:05,2025-12-05T20:57:30
S0002894,M000034,3-Idle,Idle,2025-12-05T20:57:30,2025-12-06T10:16:02
S0001383,M000034,1-P,Productive,2025-12-06T10:16:02,2025-12-06T10:26:52
S0002895,M000034,3-Idle,Idle,2025-12-06T10:26:52,2025-12-06T18:09:08
S0001384,M000034,1-P,Productive,2025-12-06T18:09:08,2025-12-06T21:28:47
S0001385,M000034,1-P,Productive,2025-12-06T20:11:46,2025-12-06T21:28:47
S0002896,M000034,3-Idle,Idle,2025-12-06T21:28:47,2025-12-07T10:26:50
S0001386,M000034,1-P,Productive,2025-12-07T10:26:50,2025-12-07T16:04:15
S0001387,M000034,1-P,Productive,2025-12-07T13:01:13,2025-12-07T16:04:15
S0002897,M000034,3-Idle,Idle,2025-12-07T16:04:15,2025-12-07T21:04:02
S0001388,M000034,2-Stand By,Stand By,2025-12-07T21:04:02,2025-12-07T21:12:09
S0002898,M000034,3-Idle,Idle,2025-12-07T21:12:09,2025-12-08T11:19:28
S0001389,M000034,1-P,Productive,2025-12-08T11:19:28,2025-12-08T15:45:26
S0002899,M000034,3-Idle,Idle,2025-12-08T15:45:26,2025-12-08T16:16:05
S0001390,M000034,1-P,Productive,2025-12-08T16:16:05,2025-12-08T18:09:47
S0002900,M000034,3-Idle,Idle,2025-12-08T18:09:47,2025-12-08T20:08:30
S0001391,M000034,1-P,Productive,2025-12-08T20:08:30,2025-12-08T23:59:59.999999
S0002901,M000034,3-Idle,Idle,2025-12-08T23:59:59.999999,2025-12-09T06:33:26
S0001392,M000034,2-Stand By,Stand By,2025-12-09T06:33:26,2025-12-09T06:49:07
S0002902,M000034,3-Idle,Idle,2025-12-09T06:49:07,2025-12-10T00:56:09
S0001393,M000034,2-Stand By,Stand By,2025-12-10T00:56:09,2025-12-10T00:58:08
S0002903,M000034,3-Idle,Idle,2025-12-10T00:58:08,2025-12-10T15:49:33
S0001394,M000034,2-Stand By,Stand By,2025-12-10T15:49:33,2025-12-10T16:40:35
S0002904,M000034,3-Idle,Idle,2025-12-10T16:40:35,2025-12-11T07:49:40
S0001395,M000034,1-P,Productive,2025-12-11T07:49:40,2025-12-11T11:46:06
S0002905,M000034,3-Idle,Idle,2025-12-11T11:46:06,2025-12-11T19:38:22
S0001396,M000034,1-P,Productive,2025-12-11T19:38:22,2025-12-11T23:59:59.999999
S0001397,M000034,2-Stand By,Stand By,2025-12-11T23:25:41,2025-12-11T23:29:44
S0002906,M000034,3-Idle,Idle,2025-12-11T23:29:44,2025-12-12T10:32:23
S0001398,M000034,1-P,Productive,2025-12-12T10:32:23,2025-12-12T11:29:17
S0002907,M000034,3-Idle,Idle,2025-12-12T11:29:17,2025-12-12T13:20:33
S0001399,M000034,2-Stand By,Stand By,2025-12-12T13:20:33,2025-12-12T14:19:57
S0002908,M000034,3-Idle,Idle,2025-12-12T14:19:57,2025-12-13T02:44:31
S0001400,M000034,2-Stand By,Stand By,2025-12-13T02:44:31,2025-12-13T03:36:24
S0002909,M000034,3-Idle,Idle,2025-12-13T03:36:24,2025-12-13T04:42:15
S0001401,M000034,2-Stand By,Stand By,2025-12-13T04:42:15,2025-12-13T05:07:24
S0002910,M000034,3-Idle,Idle,2025-12-13T05:07:24,2025-12-13T07:35:04
S0001402,M000034,1-P,Productive,2025-12-13T07:35:04,2025-12-13T09:46:36
S0002911,M000034,3-Idle,Idle,2025-12-13T09:46:36,2025-12-14T10:43:41
S0001403,M000034,2-Stand By,Stand By,2025-12-14T10:43:41,2025-12-14T11:01:28
S0002912,M000034,3-Idle,Idle,2025-12-14T11:01:28,2025-12-14T12:48:34
S0001404,M000034,1-P,Productive,2025-12-14T12:48:34,2025-12-14T18:27:52
S0002913,M000034,3-Idle,Idle,2025-12-14T18:27:52,2025-12-15T06:18:33
S0001405,M000034,1-P,Productive,2025-12-15T06:18:33,2025-12-15T06:21:00
S0002914,M000034,3-Idle,Idle,2025-12-15T06:21:00,2025-12-15T06:40:38
S0001406,M000034,2-Stand By,Stand By,2025-12-15T06:40:38,2025-12-15T07:08:41
S0002915,M000034,3-Idle,Idle,2025-12-15T07:08:41,2025-12-15T15:10:08
S0001407,M000034,2-Stand By,Stand By,2025-12-15T15:10:08,2025-12-15T15:20:07
S0001408,M000035,1-P,Productive,2025-11-25T03:02:53,2025-11-25T05:53:20
S0001409,M000035,1-P,Productive,2025-11-25T03:40:44,2025-11-25T05:53:20
S0002916,M000035,3-Idle,Idle,2025-11-25T05:53:20,2025-11-25T09:44:25
S0001410,M000035,2-Stand By,Stand By,2025-11-25T09:44:25,2025-11-25T10:39:42
S0002917,M000035,3-Idle,Idle,2025-11-25T10:39:42,2025-11-26T13:29:02
S0001411,M000035,2-Stand By,Stand By,2025-11-26T13:29:02,2025-11-26T14:05:06
S0002918,M000035,3-Idle,Idle,2025-11-26T14:05:06,2025-11-27T04:35:24
S0001412,M000035,2-Stand By,Stand By,2025-11-27T04:35:24,2025-11-27T05:24:17
S0002919,M000035,3-Idle,Idle,2025-11-27T05:24:17,2025-11-27T09:31:47
S0001413,M000035,2-Stand By,Stand By,2025-11-27T09:31:47,2025-11-27T09:36:59
S0002920,M000035,3-Idle,Idle,2025-11-27T09:36:59,2025-11-27T17:13:47
S0001414,M000035,2-Stand By,Stand By,2025-11-27T17:13:47,2025-11-27T17:51:28
S0002921,M000035,3-Idle,Idle,2025-11-27T17:51:28,2025-11-28T10:58:11
S0001415,M000035,2-Stand By,Stand By,2025-11-28T10:58:11,2025-11-28T11:16:58
S0002922,M000035,3-Idle,Idle,2025-11-28T11:16:58,2025-11-28T20:50:30
S0001416,M000035,2-Stand By,Stand By,2025-11-28T20:50:30,2025-11-28T20:54:21
S0002923,M000035,3-Idle,Idle,2025-11-28T20:54:21,2025-11-28T23:31:26
S0001417,M000035,2-Stand By,Stand By,2025-11-28T23:31:26,2025-11-28T23:33:07
S0002924,M000035,3-Idle,Idle,2025-11-28T23:33:07,2025-11-29T11:16:38
S0001418,M000035,1-P,Productive,2025-11-29T11:16:38,2025-11-29T16:17:59
S0002925,M000035,3-Idle,Idle,2025-11-29T16:17:59,2025-11-29T17:13:25
S0001419,M000035,2-Stand By,Stand By,2025-11-29T17:13:25,2025-11-29T17:21:15
S0002926,M000035,3-Idle,Idle,2025-11-29T17:21:15,2025-11-30T07:35:36
S0001420,M000035,1-P,Productive,2025-11-30T07:35:36,2025-11-30T12:30:20
S0001421,M000035,1-P,Productive,2025-11-30T10:05:31,2025-11-30T12:30:20
S0002927,M000035,3-Idle,Idle,2025-11-30T12:30:20,2025-11-30T19:02:21
S0001422,M000035,2-Stand By,Stand By,2025-11-30T19:02:21,2025-11-30T19:11:59
S0002928,M000035,3-Idle,Idle,2025-11-30T19:11:59,2025-12-01T10:32:48
S0001423,M000035,2-Stand By,Stand By,2025-12-01T10:32:48,2025-12-01T10:56:16
S0002929,M000035,3-Idle,Idle,2025-12-01T10:56:16,2025-12-01T18:37:25
S0001424,M000035,1-P,Productive,2025-12-01T18:37:25,2025-12-01T19:43:51
S0002930,M000035,3-Idle,Idle,2025-12-01T19:43:51,2025-12-01T23:43:39
S0001425,M000035,2-Stand By,Stand By,2025-12-01T23:43:39,2025-12-01T23:44:49
S0002931,M000035,3-Idle,Idle,2025-12-01T23:44:49,2025-12-02T09:55:49
S0001426,M000035,2-Stand By,Stand By,2025-12-02T09:55:49,2025-12-02T10:29:13
S0002932,M000035,3-Idle,Idle,2025-12-02T10:29:13,2025-12-02T15:30:55
S0001427,M000035,1-P,Productive,2025-12-02T15:30:55,2025-12-02T16:01:50
S0002933,M000035,3-Idle,Idle,2025-12-02T16:01:50,2025-12-02T21:43:23
S0001428,M000035,2-Stand By,Stand By,2025-12-02T21:43:23,2025-12-02T21:55:54
S0002934,M000035,3-Idle,Idle,2025-12-02T21:55:54,2025-12-03T00:05:58
S0001429,M000035,2-Stand By,Stand By,2025-12-03T00:05:58,2025-12-03T00:13:04
S0002935,M000035,3-Idle,Idle,2025-12-03T00:13:04,2025-12-03T10:49:00
S0001430,M000035,1-P,Productive,2025-12-03T10:49:00,2025-12-03T16:05:23
S0001431,M000035,1-P,Productive,2025-12-03T13:53:45,2025-12-03T16:05:23
S0002936,M000035,3-Idle,Idle,2025-12-03T16:05:23,2025-12-04T00:12:43
S0001432,M000035,1-P,Productive,2025-12-04T00:12:43,2025-12-04T04:33:06
S0002937,M000035,3-Idle,Idle,2025-12-04T04:33:06,2025-12-05T17:10:51
S0001433,M000035,2-Stand By,Stand By,2025-12-05T17:10:51,2025-12-05T17:28:27
S0002938,M000035,3-Idle,Idle,2025-12-05T17:28:27,2025-12-06T15:27:38
S0001434,M000035,1-P,Productive,2025-12-06T15:27:38,2025-12-06T21:17:18
S0002939,M000035,3-Idle,Idle,2025-12-06T21:17:18,2025-12-07T09:42:01
S0001435,M000035,2-Stand By,Stand By,2025-12-07T09:42:01,2025-12-07T10:00:36
S0002940,M000035,3-Idle,Idle,2025-12-07T10:00:36,2025-12-08T11:30:41
S0001436,M000035,2-Stand By,Stand By,2025-12-08T11:30:41,2025-12-08T12:01:19
S0002941,M000035,3-Idle,Idle,2025-12-08T12:01:19,2025-12-09T09:12:51
S0001437,M000035,1-P,Productive,2025-12-09T09:12:51,2025-12-09T11:35:37
S0002942,M000035,3-Idle,Idle,2025-12-09T11:35:37,2025-12-09T13:31:18
S0001438,M000035,1-P,Productive,2025-12-09T13:31:18,2025-12-09T17:55:23
S0002943,M000035,3-Idle,Idle,2025-12-09T17:55:23,2025-12-09T23:56:51
S0001439,M000035,1-P,Productive,2025-12-09T23:56:51,2025-12-09T23:59:59.999999
S0002944,M000035,3-Idle,Idle,2025-12-09T23:59:59.999999,2025-12-10T06:24:42
S0001440,M000035,2-Stand By,Stand By,2025-12-10T06:24:42,2025-12-10T07:21:35
S0001441,M000035,1-P,Productive,2025-12-10T06:52:58,2025-12-10T10:39:38
S0002945,M000035,3-Idle,Idle,2025-12-10T10:39:38,2025-12-10T18:21:50
S0001442,M000035,2-Stand By,Stand By,2025-12-10T18:21:50,2025-12-10T18:33:11
S0002946,M000035,3-Idle,Idle,2025-12-10T18:33:11,2025-12-11T09:07:38
S0001443,M000035,1-P,Productive,2025-12-11T09:07:38,2025-12-11T09:40:01
S0002947,M000035,3-Idle,Idle,2025-12-11T09:40:01,2025-12-11T23:13:52
S0001444,M000035,1-P,Productive,2025-12-11T23:13:52,2025-12-11T23:59:59.999999
S0002948,M000035,3-Idle,Idle,2025-12-11T23:59:59.999999,2025-12-12T01:22:27
S0001445,M000035,1-P,Productive,2025-12-12T01:22:27,2025-12-12T03:03:50
S0002949,M000035,3-Idle,Idle,2025-12-12T03:03:50,2025-12-12T08:27:07
