event_id,machine_nr,event_time,event_type,metric_value
E00002501,M000031,2025-12-10T19:49:00,test_started,
E00002502,M000031,2025-12-10T19:54:35,test_completed,39.203
E00002503,M000032,2025-12-10T17:06:26,lot_started,
E00002504,M000032,2025-12-10T19:30:12,lot_completed,39.841
E00002505,M000032,2025-12-10T17:27:03,test_started,
E00002506,M000032,2025-12-10T17:53:51,test_completed,45.252
E00002507,M000032,2025-12-10T23:28:00,lot_started,
E00002508,M000032,2025-12-10T23:59:59.999999,lot_completed,49.89
E00002509,M000033,2025-12-10T03:54:20,test_started,
E00002510,M000033,2025-12-10T04:08:14,test_completed,40.425
E00002511,M000034,2025-12-10T00:56:09,test_started,
E00002512,M000034,2025-12-10T00:58:08,test_completed,77.623
E00002513,M000034,2025-12-10T15:49:33,test_started,
E00002514,M000034,2025-12-10T16:40:35,test_completed,41.844
E00002515,M000035,2025-12-10T06:24:42,test_started,
E00002516,M000035,2025-12-10T07:21:35,test_completed,28.387
E00002517,M000035,2025-12-10T06:52:58,lot_started,
E00002518,M000035,2025-12-10T10:39:38,lot_completed,71.073
E00002519,M000035,2025-12-10T18:21:50,test_started,
E00002520,M000035,2025-12-10T18:33:11,test_completed,29.709
E00002521,M000036,2025-12-10T10:39:23,lot_started,
E00002522,M000036,2025-12-10T13:39:12,lot_completed,29.394
E00002523,M000036,2025-12-10T10:56:54,test_started,
E00002524,M000036,2025-12-10T11:03:19,test_completed,93.718
E00002525,M000036,2025-12-10T21:18:18,test_started,
E00002526,M000036,2025-12-10T22:06:45,test_completed,63.02
E00002527,M000037,2025-12-10T00:49:04,test_started,
E00002528,M000037,2025-12-10T00:51:57,test_completed,29.498
E00002529,M000037,2025-12-10T16:21:13,lot_started,
E00002530,M000037,2025-12-10T19:29:09,lot_completed,18.089
E00002531,M000038,2025-12-10T03:18:51,lot_started,
E00002532,M000038,2025-12-10T04:44:14,lot_completed,30.727
E00002533,M000039,2025-12-10T20:53:04,test_started,
E00002534,M000039,2025-12-10T20:55:01,test_completed,38.502
E00002535,M000039,2025-12-10T21:34:11,test_started,
E00002536,M000039,2025-12-10T21:50:41,test_completed,73.573
E00002537,M000040,2025-12-10T20:01:39,lot_started,
E00002538,M000040,2025-12-10T23:33:19,lot_completed,22.375
E00002539,M000001,2025-12-11T00:18:26,test_started,
E00002540,M000001,2025-12-11T00:46:55,test_completed,79.379
E00002541,M000001,2025-12-11T20:48:24,lot_started,
E00002542,M000001,2025-12-11T22:25:52,lot_completed,10.938
E00002543,M000001,2025-12-11T21:42:21,lot_started,
E00002544,M000001,2025-12-11T23:59:59.999999,lot_completed,17.558
E00002545,M000002,2025-12-11T17:12:12,lot_started,
E00002546,M000002,2025-12-11T19:39:11,lot_completed,63.988
E00002547,M000002,2025-12-11T18:06:59,lot_started,
E00002548,M000002,2025-12-11T22:46:05,lot_completed,32.541
E00002549,M000003,2025-12-11T07:59:34,test_started,
E00002550,M000003,2025-12-11T08:52:54,test_completed,90.926
E00002551,M000003,2025-12-11T20:14:59,lot_started,
E00002552,M000003,2025-12-11T23:30:44,lot_completed,12.898
E00002553,M000003,2025-12-11T22:12:39,lot_started,
E00002554,M000003,2025-12-11T22:36:17,lot_completed,42.436
E00002555,M000004,2025-12-11T01:55:55,test_started,
E00002556,M000004,2025-12-11T02:51:38,test_completed,66.718
E00002557,M000004,2025-12-11T06:19:10,test_started,
E00002558,M000004,2025-12-11T07:04:18,test_completed,72.315
E00002559,M000005,2025-12-11T05:45:53,test_started,
E00002560,M000005,2025-12-11T06:31:57,test_completed,84.653
E00002561,M000005,2025-12-11T10:07:45,test_started,
E00002562,M000005,2025-12-11T11:04:17,test_completed,9.275
E00002563,M000006,2025-12-11T08:49:11,lot_started,
E00002564,M000006,2025-12-11T12:02:37,lot_completed,24.287
E00002565,M000006,2025-12-11T13:13:38,lot_started,
E00002566,M000006,2025-12-11T18:06:25,lot_completed,66.266
E00002567,M000007,2025-12-11T01:33:53,test_started,
E00002568,M000007,2025-12-11T02:09:46,test_completed,1.25
E00002569,M000007,2025-12-11T11:18:35,lot_started,
E00002570,M000007,2025-12-11T11:20:49,lot_completed,57.382
E00002571,M000007,2025-12-11T20:44:20,test_started,
E00002572,M000007,2025-12-11T20:52:16,test_completed,21.653
E00002573,M000008,2025-12-11T18:38:32,lot_started,
E00002574,M000008,2025-12-11T22:38:38,lot_completed,84.895
E00002575,M000009,2025-12-11T18:46:06,test_started,
E00002576,M000009,2025-12-11T19:34:37,test_completed,47.92
E00002577,M000010,2025-12-11T13:38:06,lot_started,
E00002578,M000010,2025-12-11T19:33:11,lot_completed,13.347
E00002579,M000011,2025-12-11T05:52:17,lot_started,
E00002580,M000011,2025-12-11T06:51:43,lot_completed,4.925
E00002581,M000011,2025-12-11T06:38:28,lot_started,
E00002582,M000011,2025-12-11T07:26:56,error,21.526
E00002583,M000011,2025-12-11T14:25:23,test_started,
E00002584,M000011,2025-12-11T15:13:14,test_completed,19.167
E00002585,M000012,2025-12-11T05:26:07,test_started,
E00002586,M000012,2025-12-11T05:52:00,test_completed,61.808
E00002587,M000012,2025-12-11T10:48:53,lot_started,
E00002588,M000012,2025-12-11T16:23:30,lot_completed,61.592
E00002589,M000013,2025-12-11T00:17:49,test_started,
E00002590,M000013,2025-12-11T01:07:36,test_completed,19.312
E00002591,M000013,2025-12-11T15:22:58,lot_started,
E00002592,M000013,2025-12-11T19:39:43,lot_completed,23.267
E00002593,M000014,2025-12-11T02:22:23,lot_started,
E00002594,M000014,2025-12-11T03:39:57,lot_completed,91.824
E00002595,M000015,2025-12-11T19:52:12,test_started,
E00002596,M000015,2025-12-11T20:28:14,test_completed,52.217
E00002597,M000016,2025-12-11T07:12:14,lot_started,
E00002598,M000016,2025-12-11T08:48:24,lot_completed,41.107
E00002599,M000016,2025-12-11T16:22:41,test_started,
E00002600,M000016,2025-12-11T16:57:40,test_completed,91.452
E00002601,M000016,2025-12-11T18:41:21,lot_started,
E00002602,M000016,2025-12-11T20:14:38,lot_completed,86.293
E00002603,M000017,2025-12-11T05:56:41,lot_started,
E00002604,M000017,2025-12-11T11:44:27,lot_completed,78.751
E00002605,M000017,2025-12-11T15:42:27,lot_started,
E00002606,M000017,2025-12-11T17:52:45,lot_completed,10.238
E00002607,M000017,2025-12-11T19:37:05,lot_started,
E00002608,M000017,2025-12-11T23:59:59.999999,lot_completed,17.858
E00002609,M000018,2025-12-11T15:02:44,test_started,
E00002610,M000018,2025-12-11T15:40:26,test_completed,28.441
E00002611,M000019,2025-12-11T23:31:32,lot_started,
E00002612,M000019,2025-12-11T23:59:59.999999,error,5.072
E00002613,M000020,2025-12-11T03:36:02,test_started,
E00002614,M000020,2025-12-11T04:10:15,test_completed,53.879
E00002615,M000020,2025-12-11T16:01:05,lot_started,
E00002616,M000020,2025-12-11T20:06:29,lot_completed,10.716
E00002617,M000021,2025-12-11T06:23:09,test_started,
E00002618,M000021,2025-12-11T07:04:56,test_completed,70.75
E00002619,M000021,2025-12-11T07:00:35,test_started,
E00002620,M000021,2025-12-11T07:01:35,test_completed,6.729
E00002621,M000021,2025-12-11T23:43:33,test_started,
E00002622,M000021,2025-12-11T23:45:18,test_completed,80.49
E00002623,M000022,2025-12-11T09:58:26,lot_started,
E00002624,M000022,2025-12-11T15:04:42,lot_completed,14.797
E00002625,M000022,2025-12-11T12:06:57,lot_started,
E00002626,M000022,2025-12-11T15:43:34,lot_completed,40.201
E00002627,M000022,2025-12-11T23:11:19,lot_started,
E00002628,M000022,2025-12-11T23:59:59.999999,lot_completed,72.718
E00002629,M000023,2025-12-11T17:07:05,test_started,
E00002630,M000023,2025-12-11T17:10:09,test_completed,76.705
E00002631,M000023,2025-12-11T20:20:10,lot_started,
E00002632,M000023,2025-12-11T23:04:43,lot_completed,97.895
E00002633,M000024,2025-12-11T05:43:14,test_started,
E00002634,M000024,2025-12-11T06:23:54,test_completed,26.642
E00002635,M000024,2025-12-11T09:03:31,test_started,
E00002636,M000024,2025-12-11T09:11:19,test_completed,65.77
E00002637,M000025,2025-12-11T15:28:05,test_started,
E00002638,M000025,2025-12-11T15:59:23,test_completed,81.65
E00002639,M000025,2025-12-11T18:26:20,lot_started,
E00002640,M000025,2025-12-11T23:09:41,lot_completed,59.553
E00002641,M000026,2025-12-11T02:04:18,lot_started,
E00002642,M000026,2025-12-11T05:43:07,lot_completed,75.363
E00002643,M000026,2025-12-11T03:43:57,lot_started,
E00002644,M000026,2025-12-11T08:13:44,lot_completed,57.34
E00002645,M000026,2025-12-11T17:00:17,test_started,
E00002646,M000026,2025-12-11T17:41:24,test_completed,37.573
E00002647,M000027,2025-12-11T00:27:07,lot_started,
E00002648,M000027,2025-12-11T02:51:45,lot_completed,61.347
E00002649,M000027,2025-12-11T04:06:36,test_started,
E00002650,M000027,2025-12-11T04:12:55,test_completed,16.212
E00002651,M000027,2025-12-11T21:28:32,lot_started,
E00002652,M000027,2025-12-11T23:25:19,lot_completed,84.985
E00002653,M000028,2025-12-11T06:20:11,test_started,
E00002654,M000028,2025-12-11T06:59:12,test_completed,11.533
E00002655,M000029,2025-12-11T00:32:23,lot_started,
E00002656,M000029,2025-12-11T05:49:55,lot_completed,13.346
E00002657,M000029,2025-12-11T10:29:22,test_started,
E00002658,M000029,2025-12-11T11:07:16,test_completed,19.026
E00002659,M000029,2025-12-11T15:13:44,test_started,
E00002660,M000029,2025-12-11T15:59:04,test_completed,49.354
E00002661,M000030,2025-12-11T01:25:34,lot_started,
E00002662,M000030,2025-12-11T06:02:52,lot_completed,19.05
E00002663,M000030,2025-12-11T22:43:33,test_started,
E00002664,M000030,2025-12-11T22:51:36,test_completed,32.625
E00002665,M000031,2025-12-11T00:05:43,test_started,
E00002666,M000031,2025-12-11T00:32:20,test_completed,53.921
E00002667,M000031,2025-12-11T06:30:07,test_started,
E00002668,M000031,2025-12-11T06:34:57,test_completed,31.705
E00002669,M000031,2025-12-11T09:48:36,lot_started,
E00002670,M000031,2025-12-11T12:15:46,lot_completed,60.7
E00002671,M000032,2025-12-11T16:47:23,lot_started,
E00002672,M000032,2025-12-11T17:39:25,lot_completed,76.767
E00002673,M000033,2025-12-11T04:26:03,test_started,
E00002674,M000033,2025-12-11T04:47:40,test_completed,86.056
E00002675,M000033,2025-12-11T06:48:30,test_started,
E00002676,M000033,2025-12-11T07:39:42,test_completed,78.513
E00002677,M000033,2025-12-11T20:19:32,lot_started,
E00002678,M000033,2025-12-11T21:31:40,lot_completed,67.04
E00002679,M000034,2025-12-11T07:49:40,lot_started,
E00002680,M000034,2025-12-11T11:46:06,lot_completed,21.678
E00002681,M000034,2025-12-11T19:38:22,lot_started,
E00002682,M000034,2025-12-11T23:59:59.999999,lot_completed,66.208
E00002683,M000034,2025-12-11T23:25:41,test_started,
E00002684,M000034,2025-12-11T23:29:44,test_completed,73.971
E00002685,M000035,2025-12-11T09:07:38,lot_started,
E00002686,M000035,2025-12-11T09:40:01,lot_completed,60.409
E00002687,M000035,2025-12-11T23:13:52,lot_started,
E00002688,M000035,2025-12-11T23:59:59.999999,lot_completed,85.865
E00002689,M000036,2025-12-11T06:09:16,lot_started,
E00002690,M000036,2025-12-11T12:02:20,lot_completed,60.983
E00002691,M000037,2025-12-11T22:17:27,lot_started,
E00002692,M000037,2025-12-11T23:59:59.999999,lot_completed,78.013
E00002693,M000037,2025-12-11T22:19:32,lot_started,
E00002694,M000037,2025-12-11T23:59:59.999999,lot_completed,52.203
E00002695,M000037,2025-12-11T22:50:45,lot_started,
E00002696,M000037,2025-12-11T23:59:59.999999,lot_completed,42.632
E00002697,M000038,2025-12-11T18:45:50,test_started,
E00002698,M000038,2025-12-11T19:07:08,test_completed,35.392
E00002699,M000039,2025-12-11T12:26:04,test_started,
E00002700,M000039,2025-12-11T13:00:37,test_completed,47.345
E00002701,M000039,2025-12-11T14:03:39,lot_started,
E00002702,M000039,2025-12-11T18:51:20,lot_completed,32.877
E00002703,M000040,2025-12-11T01:07:54,lot_started,
E00002704,M000040,2025-12-11T04:41:54,lot_completed,82.717
E00002705,M000040,2025-12-11T01:44:51,test_started,
E00002706,M000040,2025-12-11T01:57:32,test_completed,22.634
E00002707,M000040,2025-12-11T13:58:57,lot_started,
E00002708,M000040,2025-12-11T15:29:45,lot_completed,41.117
E00002709,M000001,2025-12-12T00:02:14,lot_started,
E00002710,M000001,2025-12-12T05:42:02,lot_completed,39.652
E00002711,M000001,2025-12-12T21:11:34,test_started,
E00002712,M000001,2025-12-12T21:12:27,test_completed,89.144
E00002713,M000001,2025-12-12T23:27:43,lot_started,
E00002714,M000001,2025-12-12T23:59:59.999999,lot_completed,33.914
E00002715,M000002,2025-12-12T23:50:15,test_started,
E00002716,M000002,2025-12-12T23:59:59.999999,test_completed,3.283
E00002717,M000003,2025-12-12T07:21:13,test_started,
E00002718,M000003,2025-12-12T07:45:44,test_completed,69.772
E00002719,M000004,2025-12-12T11:07:54,test_started,
E00002720,M000004,2025-12-12T11:28:25,test_completed,65.085
E00002721,M000004,2025-12-12T15:33:50,lot_started,
E00002722,M000004,2025-12-12T20:15:38,lot_completed,56.652
E00002723,M000004,2025-12-12T21:32:59,lot_started,
E00002724,M000004,2025-12-12T23:59:59.999999,lot_completed,21.511
E00002725,M000005,2025-12-12T15:58:56,lot_started,
E00002726,M000005,2025-12-12T16:10:48,error,54.933
E00002727,M000006,2025-12-12T06:46:05,test_started,
E00002728,M000006,2025-12-12T06:59:41,test_completed,80.306
E00002729,M000006,2025-12-12T16:49:26,test_started,
E00002730,M000006,2025-12-12T17:11:33,test_completed,11.49
E00002731,M000006,2025-12-12T22:33:59,lot_started,
E00002732,M000006,2025-12-12T23:59:59.999999,lot_completed,5.136
E00002733,M000007,2025-12-12T12:56:33,lot_started,
E00002734,M000007,2025-12-12T15:23:27,lot_completed,5.818
E00002735,M000007,2025-12-12T13:58:56,test_started,
E00002736,M000007,2025-12-12T14:48:49,test_completed,43.758
E00002737,M000007,2025-12-12T20:22:30,test_started,
E00002738,M000007,2025-12-12T20:54:16,test_completed,4.782
E00002739,M000008,2025-12-12T04:07:38,lot_started,
E00002740,M000008,2025-12-12T04:53:03,lot_completed,83.723
E00002741,M000008,2025-12-12T19:21:01,test_started,
E00002742,M000008,2025-12-12T19:56:12,test_completed,94.446
E00002743,M000009,2025-12-12T12:57:33,lot_started,
E00002744,M000009,2025-12-12T17:27:34,lot_completed,49.928
E00002745,M000009,2025-12-12T20:22:26,test_started,
E00002746,M000009,2025-12-12T20:42:58,test_completed,75.151
E00002747,M000010,2025-12-12T07:36:20,lot_started,
E00002748,M000010,2025-12-12T10:08:38,lot_completed,73.467
E00002749,M000010,2025-12-12T08:48:32,test_started,
E00002750,M000010,2025-12-12T09:19:39,test_completed,96.342
E00002751,M000011,2025-12-12T07:35:18,test_started,
E00002752,M000011,2025-12-12T08:13:02,test_completed,30.27
E00002753,M000012,2025-12-12T06:42:46,lot_started,
E00002754,M000012,2025-12-12T08:16:52,lot_completed,40.731
E00002755,M000013,2025-12-12T15:21:18,test_started,
E00002756,M000013,2025-12-12T15:44:57,test_completed,77.375
E00002757,M000014,2025-12-12T20:17:28,lot_started,
E00002758,M000014,2025-12-12T23:17:45,lot_completed,74.428
E00002759,M000015,2025-12-12T08:24:27,lot_started,
E00002760,M000015,2025-12-12T08:56:30,lot_completed,11.205
E00002761,M000016,2025-12-12T01:06:16,lot_started,
E00002762,M000016,2025-12-12T02:42:21,lot_completed,68.571
E00002763,M000016,2025-12-12T15:31:42,lot_started,
E00002764,M000016,2025-12-12T19:32:45,lot_completed,72.495
E00002765,M000016,2025-12-12T21:30:14,test_started,
E00002766,M000016,2025-12-12T22:13:40,test_completed,14.656
E00002767,M000017,2025-12-12T08:12:38,test_started,
E00002768,M000017,2025-12-12T09:10:07,test_completed,71.729
E00002769,M000017,2025-12-12T14:35:49,test_started,
E00002770,M000017,2025-12-12T14:44:38,test_completed,50.21
E00002771,M000018,2025-12-12T00:51:31,lot_started,
E00002772,M000018,2025-12-12T01:42:54,lot_completed,37.035
E00002773,M000018,2025-12-12T10:40:54,lot_started,
E00002774,M000018,2025-12-12T14:47:46,lot_completed,27.464
E00002775,M000019,2025-12-12T01:15:06,test_started,
E00002776,M000019,2025-12-12T01:38:43,test_completed,95.458
E00002777,M000019,2025-12-12T02:01:32,lot_started,
E00002778,M000019,2025-12-12T06:30:13,lot_completed,26.434
E00002779,M000019,2025-12-12T20:06:01,lot_started,
E00002780,M000019,2025-12-12T23:34:53,lot_completed,46.992
E00002781,M000020,2025-12-12T15:02:01,lot_started,
E00002782,M000020,2025-12-12T19:43:22,lot_completed,63.271
E00002783,M000020,2025-12-12T15:49:05,test_started,
E00002784,M000020,2025-12-12T16:15:31,test_completed,18.866
E00002785,M000020,2025-12-12T16:41:04,lot_started,
E00002786,M000020,2025-12-12T18:00:10,lot_completed,45.682
E00002787,M000021,2025-12-12T03:24:55,test_started,
E00002788,M000021,2025-12-12T04:23:42,test_completed,96.61
E00002789,M000021,2025-12-12T12:50:02,test_started,
E00002790,M000021,2025-12-12T13:11:40,test_completed,1.773
E00002791,M000022,2025-12-12T09:17:24,test_started,
E00002792,M000022,2025-12-12T10:02:24,test_completed,34.081
E00002793,M000022,2025-12-12T15:49:20,lot_started,
E00002794,M000022,2025-12-12T15:57:06,lot_completed,26.87
E00002795,M000022,2025-12-12T16:34:05,test_started,
E00002796,M000022,2025-12-12T17:22:15,test_completed,94.939
E00002797,M000023,2025-12-12T21:45:01,test_started,
E00002798,M000023,2025-12-12T22:41:04,test_completed,61.842
E00002799,M000024,2025-12-12T08:36:10,lot_started,
E00002800,M000024,2025-12-12T09:42:37,lot_completed,95.874
E00002801,M000025,2025-12-12T03:25:46,lot_started,
E00002802,M000025,2025-12-12T05:32:52,lot_completed,4.243
E00002803,M000026,2025-12-12T00:27:32,test_started,
E00002804,M000026,2025-12-12T01:11:17,test_completed,83.104
E00002805,M000026,2025-12-12T05:14:48,lot_started,
E00002806,M000026,2025-12-12T10:54:22,lot_completed,80.119
E00002807,M000026,2025-12-12T12:26:57,lot_started,
E00002808,M000026,2025-12-12T15:41:00,lot_completed,6.293
E00002809,M000027,2025-12-12T07:53:53,test_started,
E00002810,M000027,2025-12-12T08:14:15,test_completed,17.155
E00002811,M000027,2025-12-12T11:35:34,test_started,
E00002812,M000027,2025-12-12T11:57:08,test_completed,27.924
E00002813,M000027,2025-12-12T21:44:37,test_started,
E00002814,M000027,2025-12-12T22:00:42,test_completed,22.021
E00002815,M000028,2025-12-12T05:10:52,test_started,
E00002816,M000028,2025-12-12T05:35:22,test_completed,97.905
E00002817,M000028,2025-12-12T13:06:28,test_started,
E00002818,M000028,2025-12-12T13:10:33,test_completed,52.394
E00002819,M000028,2025-12-12T13:45:30,lot_started,
E00002820,M000028,2025-12-12T16:51:34,lot_completed,82.711
E00002821,M000029,2025-12-12T08:45:54,test_started,
E00002822,M000029,2025-12-12T09:21:51,test_completed,86.074
E00002823,M000029,2025-12-12T19:40:27,test_started,
E00002824,M000029,2025-12-12T20:16:13,test_completed,54.537
E00002825,M000030,2025-12-12T05:24:56,lot_started,
E00002826,M000030,2025-12-12T10:59:27,lot_completed,15.176
E00002827,M000031,2025-12-12T11:00:49,test_started,
E00002828,M000031,2025-12-12T11:30:07,test_completed,92.249
E00002829,M000032,2025-12-12T18:20:33,test_started,
E00002830,M000032,2025-12-12T18:42:08,test_completed,44.259
E00002831,M000032,2025-12-12T22:52:25,lot_started,
E00002832,M000032,2025-12-12T23:59:59.999999,lot_completed,0.025
E00002833,M000033,2025-12-12T10:50:45,lot_started,
E00002834,M000033,2025-12-12T11:53:19,lot_completed,23.916
E00002835,M000034,2025-12-12T10:32:23,lot_started,
E00002836,M000034,2025-12-12T11:29:17,lot_completed,72.826
E00002837,M000034,2025-12-12T13:20:33,test_started,
E00002838,M000034,2025-12-12T14:19:57,test_completed,95.971
E00002839,M000035,2025-12-12T01:22:27,lot_started,
E00002840,M000035,2025-12-12T03:03:50,lot_completed,49.696
E00002841,M000035,2025-12-12T08:27:07,lot_started,
E00002842,M000035,2025-12-12T13:41:17,lot_completed,73.167
E00002843,M000035,2025-12-12T12:49:40,lot_started,
E00002844,M000035,2025-12-12T18:34:49,lot_completed,59.47
E00002845,M000036,2025-12-12T22:21:19,lot_started,
E00002846,M000036,2025-12-12T23:33:35,lot_completed,55.424
E00002847,M000037,2025-12-12T04:48:44,lot_started,
E00002848,M000037,2025-12-12T05:20:18,lot_completed,37.201
E00002849,M000037,2025-12-12T21:11:13,test_started,
E00002850,M000037,2025-12-12T21:42:34,test_completed,9.205
E00002851,M000038,2025-12-12T04:59:59,test_started,
E00002852,M000038,2025-12-12T05:52:49,test_completed,6.048
E00002853,M000038,2025-12-12T13:55:32,lot_started,
E00002854,M000038,2025-12-12T19:31:35,lot_completed,71.999
E00002855,M000038,2025-12-12T16:18:40,lot_started,
E00002856,M000038,2025-12-12T19:06:11,lot_completed,18.469
E00002857,M000039,2025-12-12T03:54:02,test_started,
E00002858,M000039,2025-12-12T04:02:24,test_completed,55.505
E00002859,M000039,2025-12-12T05:24:36,lot_started,
E00002860,M000039,2025-12-12T06:38:02,lot_completed,80.542
E00002861,M000039,2025-12-12T17:25:17,lot_started,
E00002862,M000039,2025-12-12T21:26:45,lot_completed,80.996
E00002863,M000040,2025-12-12T00:24:39,test_started,
E00002864,M000040,2025-12-12T01:04:07,test_completed,55.029
E00002865,M000040,2025-12-12T02:23:47,lot_started,
E00002866,M000040,2025-12-12T03:02:05,error,65.57
E00002867,M000040,2025-12-12T20:41:30,test_started,
E00002868,M000040,2025-12-12T21:22:38,test_completed,29.435
E00002869,M000001,2025-12-13T22:45:30,lot_started,
E00002870,M000001,2025-12-13T23:59:59.999999,lot_completed,16.757
E00002871,M000002,2025-12-13T18:21:11,test_started,
E00002872,M000002,2025-12-13T19:08:51,test_completed,76.368
E00002873,M000002,2025-12-13T21:00:35,test_started,
E00002874,M000002,2025-12-13T21:35:11,test_completed,90.528
E00002875,M000003,2025-12-13T03:33:39,lot_started,
E00002876,M000003,2025-12-13T05:39:36,lot_completed,80.729
E00002877,M000003,2025-12-13T14:51:54,lot_started,
E00002878,M000003,2025-12-13T20:22:15,lot_completed,89.724
E00002879,M000004,2025-12-13T02:10:16,lot_started,
E00002880,M000004,2025-12-13T07:45:10,lot_completed,79.019
E00002881,M000004,2025-12-13T12:49:06,test_started,
E00002882,M000004,2025-12-13T12:53:07,test_completed,67.154
E00002883,M000004,2025-12-13T21:35:33,test_started,
E00002884,M000004,2025-12-13T22:28:04,test_completed,81.194
E00002885,M000005,2025-12-13T10:06:37,test_started,
E00002886,M000005,2025-12-13T10:54:46,test_completed,7.319
E00002887,M000005,2025-12-13T21:06:08,test_started,
E00002888,M000005,2025-12-13T22:04:45,test_completed,17.955
E00002889,M000005,2025-12-13T21:27:47,test_started,
E00002890,M000005,2025-12-13T22:00:09,test_completed,15.886
E00002891,M000006,2025-12-13T15:16:08,test_started,
E00002892,M000006,2025-12-13T16:13:01,test_completed,93.571
E00002893,M000007,2025-12-13T18:12:51,lot_started,
E00002894,M000007,2025-12-13T23:59:59.999999,lot_completed,18.353
E00002895,M000008,2025-12-13T21:45:31,lot_started,
E00002896,M000008,2025-12-13T23:59:59.999999,lot_completed,85.375
E00002897,M000009,2025-12-13T14:30:32,test_started,
E00002898,M000009,2025-12-13T15:27:17,test_completed,42.171
E00002899,M000010,2025-12-13T04:31:09,lot_started,
E00002900,M000010,2025-12-13T06:31:00,lot_completed,3.071
E00002901,M000010,2025-12-13T08:37:28,test_started,
E00002902,M000010,2025-12-13T09:20:54,test_completed,83.915
E00002903,M000010,2025-12-13T16:27:14,test_started,
E00002904,M000010,2025-12-13T16:50:20,test_completed,17.792
E00002905,M000011,2025-12-13T15:18:29,lot_started,
E00002906,M000011,2025-12-13T18:38:12,lot_completed,36.195
E00002907,M000012,2025-12-13T16:44:31,lot_started,
E00002908,M000012,2025-12-13T20:00:22,lot_completed,35.935
E00002909,M000012,2025-12-13T19:16:58,lot_started,
E00002910,M000012,2025-12-13T21:32:17,lot_completed,42.528
E00002911,M000012,2025-12-13T20:18:11,test_started,
E00002912,M000012,2025-12-13T21:04:35,test_completed,60.646
E00002913,M000013,2025-12-13T04:01:05,lot_started,
E00002914,M000013,2025-12-13T05:56:27,lot_completed,77.38
E00002915,M000013,2025-12-13T16:51:02,lot_started,
E00002916,M000013,2025-12-13T19:05:02,lot_completed,5.797
E00002917,M000014,2025-12-13T11:19:42,lot_started,
E00002918,M000014,2025-12-13T14:38:00,lot_completed,51.752
E00002919,M000015,2025-12-13T02:37:51,test_started,
E00002920,M000015,2025-12-13T02:49:32,test_completed,23.949
E00002921,M000015,2025-12-13T16:06:31,lot_started,
E00002922,M000015,2025-12-13T17:55:56,lot_completed,80.605
E00002923,M000016,2025-12-13T11:56:17,lot_started,
E00002924,M000016,2025-12-13T15:41:20,lot_completed,50.963
E00002925,M000017,2025-12-13T12:27:13,test_started,
E00002926,M000017,2025-12-13T12:57:36,test_completed,28.173
E00002927,M000017,2025-12-13T13:46:09,test_started,
E00002928,M000017,2025-12-13T14:43:38,test_completed,19.04
E00002929,M000017,2025-12-13T20:44:40,test_started,
E00002930,M000017,2025-12-13T21:22:11,test_completed,86.143
E00002931,M000018,2025-12-13T17:44:40,test_started,
E00002932,M000018,2025-12-13T18:12:14,test_completed,71.866
E00002933,M000019,2025-12-13T01:12:09,lot_started,
E00002934,M000019,2025-12-13T01:45:51,lot_completed,39.268
E00002935,M000020,2025-12-13T04:59:27,lot_started,
E00002936,M000020,2025-12-13T10:05:46,lot_completed,19.322
E00002937,M000020,2025-12-13T06:40:42,test_started,
E00002938,M000020,2025-12-13T07:33:35,test_completed,35.514
E00002939,M000020,2025-12-13T18:41:24,test_started,
E00002940,M000020,2025-12-13T18:53:47,test_completed,92.397
E00002941,M000021,2025-12-13T08:30:02,test_started,
E00002942,M000021,2025-12-13T09:29:28,test_completed,61.166
E00002943,M000021,2025-12-13T09:59:30,lot_started,
E00002944,M000021,2025-12-13T12:40:22,lot_completed,28.766
E00002945,M000021,2025-12-13T21:30:44,test_started,
E00002946,M000021,2025-12-13T22:28:17,test_completed,92.066
E00002947,M000022,2025-12-13T16:57:09,lot_started,
E00002948,M000022,2025-12-13T19:26:07,lot_completed,11.485
E00002949,M000023,2025-12-13T01:52:18,lot_started,
E00002950,M000023,2025-12-13T06:19:08,lot_completed,46.206
E00002951,M000023,2025-12-13T03:11:36,test_started,
E00002952,M000023,2025-12-13T03:27:31,test_completed,92.77
E00002953,M000023,2025-12-13T23:11:55,lot_started,
E00002954,M000023,2025-12-13T23:41:42,lot_completed,91.522
E00002955,M000024,2025-12-13T01:38:03,lot_started,
E00002956,M000024,2025-12-13T07:35:31,lot_completed,64.871
E00002957,M000024,2025-12-13T16:32:22,lot_started,
E00002958,M000024,2025-12-13T18:01:27,lot_completed,96.05
E00002959,M000025,2025-12-13T00:41:17,test_started,
E00002960,M000025,2025-12-13T01:24:41,test_completed,1.725
E00002961,M000026,2025-12-13T13:23:38,test_started,
E00002962,M000026,2025-12-13T13:46:54,test_completed,85.65
E00002963,M000026,2025-12-13T22:17:59,test_started,
E00002964,M000026,2025-12-13T22:40:30,test_completed,53.177
E00002965,M000027,2025-12-13T02:08:20,test_started,
E00002966,M000027,2025-12-13T02:39:46,test_completed,76.566
E00002967,M000027,2025-12-13T22:58:49,lot_started,
E00002968,M000027,2025-12-13T23:07:57,lot_completed,72.481
E00002969,M000028,2025-12-13T03:46:28,test_started,
E00002970,M000028,2025-12-13T04:29:25,test_completed,52.684
E00002971,M000028,2025-12-13T06:51:31,lot_started,
E00002972,M000028,2025-12-13T10:50:47,lot_completed,4.392
